# Created using MTpy calculated floor_egbert error of 5% data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Off_Diagonal_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
>  40.409093 113.815454
> 26 156
3.56451e+01 Y01-104   40.376  113.771   -3719.254   -3798.369       0.000 ZYX -1.658694e+00 -1.961276e+00  4.818757e-01
5.75440e+01 Y01-104   40.376  113.771   -3719.254   -3798.369       0.000 ZXY  9.319417e-01  1.095845e+00  1.501097e+00
5.75440e+01 Y01-104   40.376  113.771   -3719.254   -3798.369       0.000 ZYX -1.003069e+00 -1.592228e+00  1.239269e+00
9.28966e+01 Y01-104   40.376  113.771   -3719.254   -3798.369       0.000 ZXY  6.861751e-01  8.499919e-01  5.118306e-01
9.28966e+01 Y01-104   40.376  113.771   -3719.254   -3798.369       0.000 ZYX -8.550706e-01 -1.129703e+00  4.424514e-01
3.98107e-03 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  1.593532e+02  1.931748e+02  1.088072e+01
3.98107e-03 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -1.226852e+02 -1.439087e+02  1.088072e+01
6.42688e-03 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  1.184669e+02  1.516999e+02  8.689092e+00
6.42688e-03 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -9.707926e+01 -1.232644e+02  8.689092e+00
1.03753e-02 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  9.172821e+01  1.162731e+02  6.769872e+00
1.03753e-02 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -7.832674e+01 -9.585179e+01  6.769872e+00
1.67494e-02 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  6.094290e+01  8.832828e+01  5.007625e+00
1.67494e-02 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -5.832116e+01 -7.304356e+01  5.007625e+00
2.70396e-02 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  4.310355e+01  6.291251e+01  3.532891e+00
2.70396e-02 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -3.977272e+01 -5.199860e+01  3.532891e+00
4.36516e-02 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  3.327108e+01  4.380212e+01  2.517486e+00
4.36516e-02 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -3.158803e+01 -3.356059e+01  2.517486e+00
7.04693e-02 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  2.694081e+01  3.091946e+01  1.930953e+00
7.04693e-02 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -2.622948e+01 -2.519149e+01  1.930953e+00
1.13763e-01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  2.318296e+01  2.245108e+01  1.534053e+00
1.13763e-01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZYX -2.345254e+01 -1.734263e+01  1.534053e+00
1.83654e-01 Y01-106   40.372  113.783   -4108.344   -2767.715       0.000 ZXY  2.083709e+01  1.591537e+01  1.304282e+00
